Date,Bench_MaxDD_5d,Bench_MaxDD_21d,Bench_MaxDD_63d,Bench_MaxDD_126d,Bench_MaxDD_252d,MA200_LowCost_MaxDD_5d,MA200_LowCost_MaxDD_21d,MA200_LowCost_MaxDD_63d,MA200_LowCost_MaxDD_126d,MA200_LowCost_MaxDD_252d,MA200_HighCost_MaxDD_5d,MA200_HighCost_MaxDD_21d,MA200_HighCost_MaxDD_63d,MA200_HighCost_MaxDD_126d,MA200_HighCost_MaxDD_252d,Tech_Drift_MaxDD_5d,Tech_Drift_MaxDD_21d,Tech_Drift_MaxDD_63d,Tech_Drift_MaxDD_126d,Tech_Drift_MaxDD_252d
2012-09-28,-0.00870632861274701,-0.00950792896034647,-0.015207583433774133,-0.05131883565199896,-0.056208825664210794,-0.0021870528965513606,-0.01201644718072429,-0.022981997735634915,-0.022981997735635015,-0.09545702441771481,-0.0022437783635736006,-0.013479962718649761,-0.02041821123365724,-0.022480618430226917,-0.10152384265940576,-0.022081840105950167,-0.028487229862475327,-0.039324146820488855,-0.11487181798331579,-0.1148718179833157
2012-10-01,-0.0029809586233298093,-0.009507928960346503,-0.015207583433774291,-0.050333387362251084,-0.056208825664210454,-0.0021870528965512357,-0.012016447180724466,-0.02298199773563498,-0.02298199773563522,-0.09545702441771468,-0.002243778363573537,-0.013479962718649692,-0.020418211233656457,-0.02041821123365743,-0.10152384265940513,-0.009690518821802723,-0.028487229862475403,-0.03932414682048883,-0.11461206361918509,-0.1148718179833157
2012-10-02,-0.002209577062961391,-0.009507928960346626,-0.015207583433774072,-0.050333387362250875,-0.05620882566421047,-0.0021870528965512686,-0.012016447180724308,-0.022981997735634935,-0.022981997735635404,-0.09209052433155228,-0.0022437783635736396,-0.013479962718649707,-0.020418211233656974,-0.020418211233656915,-0.1015238426594059,-0.009690518821802751,-0.028487229862475514,-0.0393241468204888,-0.10794409508808236,-0.1148718179833157
2012-10-03,-0.002209577062961407,-0.009507928960346586,-0.01520758343377414,-0.050333387362251375,-0.056208825664210864,-0.002187052896551202,-0.01201644718072448,-0.022981997735635293,-0.022981997735634606,-0.09209052433155243,-0.0022437783635735576,-0.01347996271864978,-0.020418211233657065,-0.020418211233656752,-0.10152384265940582,-0.009690518821802645,-0.028487229862475316,-0.03932414682048885,-0.10794409508808264,-0.1148718179833157
2012-10-04,0.0,-0.009507928960346499,-0.015207583433774262,-0.05033338736225079,-0.05620882566421012,-0.0004964680654257354,-0.012016447180724501,-0.02298199773563487,-0.02298199773563487,-0.09209052433155229,-0.0004776536417963955,-0.013479962718649817,-0.02041821123365728,-0.02041821123365693,-0.10152384265940576,-0.0014582938977345907,-0.028487229862475507,-0.03932414682048882,-0.10157644474105831,-0.1148718179833157
2012-10-05,-0.0007794131528581705,-0.009507928960346768,-0.01520758343377401,-0.05033338736225121,-0.056208825664210524,-0.006251465004851519,-0.012016447180724267,-0.022981997735634634,-0.022981997735634904,-0.09209052433155211,-0.006213540957460608,-0.01347996271864981,-0.020418211233656874,-0.020418211233656967,-0.10152384265940634,-0.00533556012966359,-0.02848722986247539,-0.03932414682048879,-0.10157644474105795,-0.1148718179833157
2012-10-08,-0.002223215018754203,-0.009507928960346607,-0.015207583433774334,-0.050333387362251084,-0.056208825664210614,-0.006251465004851562,-0.012016447180724327,-0.02298199773563488,-0.022981997735635584,-0.09209052433155221,-0.0062135409574606395,-0.01347996271864971,-0.020418211233657054,-0.02041821123365726,-0.10152384265940594,-0.014419903122034177,-0.028487229862475677,-0.03932414682048861,-0.10157644474105833,-0.1148718179833157
2012-10-09,-0.008570030912669665,-0.009507928960346301,-0.015207583433774272,-0.05033338736225097,-0.0562088256642105,-0.011554560960702065,-0.012016447180724357,-0.02298199773563518,-0.022981997735634925,-0.0920905243315525,-0.011587157307974405,-0.013479962718649817,-0.020418211233657058,-0.02041821123365714,-0.10152384265940613,-0.03013712053048695,-0.04187732071550041,-0.041877320715500085,-0.10157644474105819,-0.1148718179833157
2012-10-10,-0.01172739112929466,-0.011727391129294768,-0.015207583433774137,-0.050333387362251236,-0.05620882566421056,-0.011554560960702046,-0.012016447180724395,-0.022981997735634786,-0.022981997735635102,-0.09209052433155193,-0.011660019057922097,-0.01347996271864974,-0.020418211233657075,-0.020418211233656874,-0.10152384265940576,-0.03503987280144937,-0.04672072511952517,-0.046720725119524645,-0.10157644474105795,-0.1148718179833157
2012-10-11,-0.010956517630387297,-0.011727391129294898,-0.01520758343377419,-0.050333387362251146,-0.05620882566421044,-0.005916620777762544,-0.012016447180724383,-0.02298199773563521,-0.022981997735634658,-0.0920905243315522,-0.006033496074815544,-0.013479962718649792,-0.020418211233656818,-0.020418211233657398,-0.10152384265940603,-0.032908071624685294,-0.049712244976234866,-0.049712244976234596,-0.1015764447410584,-0.11487181798331593
2012-10-12,-0.010330588826644034,-0.012530836725166446,-0.015207583433774064,-0.05033338736225106,-0.05620882566421051,-0.005916620777762577,-0.011554560960701994,-0.022981997735634797,-0.022981997735635373,-0.0920905243315521,-0.00603349607481538,-0.011660019057921961,-0.020418211233656555,-0.020418211233657283,-0.10152384265940581,-0.024432591194910237,-0.0501391439980563,-0.05013914399805617,-0.10157644474105841,-0.11487181798331594
2012-10-15,-0.003995043458432895,-0.012530836725166366,-0.015207583433774147,-0.050333387362251264,-0.056208825664210295,-0.004051241973410634,-0.012128776684560125,-0.02298199773563501,-0.022981997735635085,-0.09209052433155202,-0.0040452953232814485,-0.012291454412684158,-0.020418211233657065,-0.020418211233657196,-0.10152384265940655,-0.008622928421573188,-0.05013914399805608,-0.05013914399805647,-0.10157644474105815,-0.11487181798331583
2012-10-16,-0.0016463631595004889,-0.012530836725166333,-0.015207583433774246,-0.05033338736225117,-0.05620882566421045,-0.004051241973410518,-0.012128776684560307,-0.022981997735635046,-0.02298199773563507,-0.09209052433155221,-0.004045295323281256,-0.012291454412684257,-0.020418211233656672,-0.020418211233657068,-0.10152384265940577,-0.0035859574089243357,-0.0501391439980564,-0.05013914399805641,-0.10157644474105813,-0.11487181798331578
2012-10-17,-0.0016463631595004767,-0.012530836725166142,-0.01253083672516626,-0.05033338736225077,-0.056208825664210496,-0.0048004127488373485,-0.012871871391419671,-0.022981997735634998,-0.022981997735634835,-0.0920905243315519,-0.004529418709026083,-0.012771569424916442,-0.020418211233657012,-0.020418211233656967,-0.10152384265940582,-0.000586744517810034,-0.050139143998056475,-0.05013914399805648,-0.10157644474105845,-0.11487181798331521
2012-10-18,-0.001702320029085703,-0.012530836725166089,-0.012530836725166269,-0.05033338736225088,-0.056208825664211086,-0.006531173085351574,-0.01720308225015591,-0.022981997735635296,-0.022981997735634883,-0.09209052433155226,-0.006205564350092913,-0.017108088202049367,-0.02041821123365679,-0.020418211233656995,-0.10152384265940535,-0.012184108785143997,-0.04946513549009352,-0.05013914399805608,-0.10157644474105813,-0.11487181798331592
2012-10-19,-0.0111843266676776,-0.01253083672516617,-0.012530836725166214,-0.05033338736225085,-0.056208825664210614,-0.010329717668454818,-0.02169416972335071,-0.02298199773563483,-0.022981997735634994,-0.0920905243315526,-0.010347748316780305,-0.021656880243227494,-0.021656880243227577,-0.021656880243227403,-0.10152384265940535,-0.0358188329681655,-0.06372071569363323,-0.06438461580609962,-0.10157644474105818,-0.11487181798331549
2012-10-22,-0.011631506799466963,-0.012530836725166061,-0.012530836725166083,-0.05033338736225092,-0.05620882566421038,-0.011263135709018051,-0.02261686926022764,-0.022981997735635237,-0.022981997735635036,-0.09209052433155218,-0.011234201510475309,-0.022533203599803483,-0.022533203599803635,-0.022533203599803504,-0.10152384265940592,-0.035818832968165765,-0.058215905129127214,-0.06438461580610018,-0.10157644474105872,-0.11487181798331571
2012-10-23,-0.01897623743563386,-0.01948305330641366,-0.019483053306413877,-0.05033338736225098,-0.05620882566421048,-0.013784902307925211,-0.026479336209694282,-0.026479336209694167,-0.026479336209694025,-0.09209052433155285,-0.013988899674535062,-0.026581808896079896,-0.02658180889607951,-0.026581808896080254,-0.1015238426594063,-0.03951262071828984,-0.05710204232556362,-0.06851583185341209,-0.10157644474105804,-0.11487181798331615
2012-10-24,-0.019251634901065087,-0.02142699356097353,-0.02142699356097384,-0.05033338736225126,-0.05620882566421032,-0.014852231655099055,-0.03179980974249424,-0.03179980974249432,-0.0317998097424939,-0.09209052433155249,-0.014989920239697968,-0.031841559564145056,-0.03184155956414498,-0.031841559564144965,-0.10152384265940632,-0.031653975961526554,-0.060418387092797614,-0.07179203223294599,-0.10157644474105837,-0.1148718179833157
2012-10-25,-0.009846987746437158,-0.021426993560973363,-0.021426993560973762,-0.05033338736225088,-0.056208825664210524,-0.010329735044394084,-0.03179980974249422,-0.03179980974249411,-0.031799809742494356,-0.09209052433155265,-0.010410130265391384,-0.031841559564144965,-0.031841559564145375,-0.03184155956414476,-0.10152384265940546,-0.013026174699801241,-0.06041838709279779,-0.07179203223294539,-0.09916455667821254,-0.11487181798331574
2012-10-26,-0.00939900022198938,-0.02142699356097354,-0.021426993560973922,-0.05033338736225091,-0.05620882566421015,-0.009395435825985975,-0.03179980974249426,-0.03179980974249402,-0.03179980974249412,-0.0920905243315524,-0.00952293827127658,-0.031841559564144806,-0.031841559564145,-0.03184155956414486,-0.10152384265940632,-0.013026174699801229,-0.060418387092797746,-0.0717920322329453,-0.09916455667821253,-0.1148718179833156
2012-10-31,-0.001982566707403965,-0.02142699356097378,-0.021426993560974206,-0.04900998513425753,-0.05582084466995759,-0.005465188085566956,-0.031799809742494196,-0.03179980974249408,-0.03179980974249417,-0.09209052433155204,-0.005403382344950906,-0.03184155956414479,-0.0318415595641452,-0.03184155956414498,-0.10152384265940563,-0.006728549777817291,-0.0634463781691782,-0.07478336944603518,-0.09916455667821258,-0.11487181798331543
2012-11-01,0.0,-0.021426993560973745,-0.021426993560973714,-0.04505640496662695,-0.05582084466995741,-0.000931003531590887,-0.031799809742494356,-0.03179980974249427,-0.0317998097424941,-0.09209052433155197,-0.000762484598247087,-0.0318415595641449,-0.03184155956414497,-0.031841559564144896,-0.1015238426594058,-0.006120595508280175,-0.06344637816917824,-0.07478336944603516,-0.08952500689057748,-0.11487181798331575
2012-11-02,-0.005084750156245899,-0.021426993560973863,-0.021426993560973565,-0.03665606640957184,-0.05582084466995744,-0.010936964852553218,-0.03279545194413213,-0.03279545194413204,-0.03279545194413202,-0.0920905243315522,-0.010943683210035493,-0.03293757822211678,-0.0329375782221167,-0.03293757822211675,-0.1015238426594061,-0.010627391995324245,-0.06344637816917828,-0.07478336944603467,-0.07478336944603478,-0.11487181798331575
2012-11-05,-0.005084750156245953,-0.02142699356097373,-0.021426993560973988,-0.03665606640957198,-0.05582084466995754,-0.010936964852552968,-0.032795451944132074,-0.03279545194413192,-0.03279545194413221,-0.0920905243315527,-0.010943683210035467,-0.03293757822211707,-0.03293757822211663,-0.032937578222117264,-0.1015238426594057,-0.010627391995324245,-0.06344637816917849,-0.07478336944603493,-0.07478336944603489,-0.11487181798331601
2012-11-06,-0.005084750156245918,-0.02092118248646602,-0.021426993560974078,-0.034611709801845185,-0.05582084466995744,-0.01093696485255313,-0.027278666524082916,-0.03279545194413172,-0.032795451944131894,-0.09209052433155229,-0.010943683210035578,-0.027432186305212432,-0.032937578222116876,-0.03293757822211664,-0.10152384265940585,-0.010627391995324222,-0.058422534987869944,-0.0747833694460351,-0.07478336944603534,-0.11487181798331575
2012-11-07,-0.0126670613234008,-0.02527801887387533,-0.02578157912234564,-0.03208230136022993,-0.05582084466995759,-0.010015285587213797,-0.027278666524083117,-0.032795451944132366,-0.03279545194413186,-0.09209052433155239,-0.010188967542611735,-0.027432186305212266,-0.03293757822211683,-0.032937578222116834,-0.10152384265940571,-0.025808472197152422,-0.061155793543193705,-0.0858946767299233,-0.08589467672992368,-0.11487181798331575
2012-11-08,-0.01929652505124462,-0.031822806113799874,-0.03232298519845973,-0.032322985198459254,-0.055820844669957514,-0.0008689179061998992,-0.024886902605603133,-0.03279545194413178,-0.0327954519441322,-0.08244936106755064,-0.0011453668492703512,-0.02486378903097282,-0.03293757822211702,-0.03293757822211695,-0.09193512052359915,-0.024072996087334677,-0.0584566364619552,-0.08635172939155827,-0.08635172939155852,-0.11487181798331539
2012-11-09,-0.01929652505124471,-0.03182280611379992,-0.03232298519845934,-0.0323229851984592,-0.05131883565199992,-0.0008689179061999486,-0.02488690260560334,-0.032795451944131915,-0.03279545194413239,-0.0745574830140161,-0.0011453668492704275,-0.02486378903097276,-0.032937578222116314,-0.03293757822211684,-0.0832001444696073,-0.02407299608733476,-0.05845663646195541,-0.08635172939155844,-0.08635172939155795,-0.11487181798331558
2012-11-12,-0.019296525051244608,-0.03182280611379987,-0.03232298519845921,-0.0323229851984596,-0.051318835651998525,-0.0008689179061998806,-0.024886902605603,-0.03279545194413206,-0.03279545194413193,-0.07002113813728687,-0.0011453668492702894,-0.024863789030972812,-0.03293757822211663,-0.032937578222116994,-0.07736177818192927,-0.024072996087334732,-0.058456636461955334,-0.0863517293915587,-0.08635172939155826,-0.11487181798331582
2012-11-13,-0.007401686319082023,-0.032492605226485026,-0.032992438279954274,-0.03299243827995399,-0.051318835651999004,-0.0006118963363376874,-0.022292855838854625,-0.032795451944131825,-0.03279545194413166,-0.07002113813728708,-0.0007475800520263879,-0.022210639691838615,-0.03293757822211661,-0.032937578222116806,-0.07736177818192969,-0.0004999999999999704,-0.058456636461955286,-0.08635172939155793,-0.08635172939155851,-0.11487181798331601
2012-11-14,-0.009350562901688163,-0.04022525793104227,-0.04072109614640027,-0.04072109614640012,-0.05131883565199919,-0.004464311337821393,-0.02155995750723432,-0.03279545194413179,-0.03279545194413173,-0.07002113813728689,-0.004853926198275196,-0.02175884523147181,-0.032937578222116515,-0.032937578222116654,-0.07681990477877956,0.0,-0.058456636461955126,-0.0863517293915585,-0.08635172939155916,-0.11487181798331607
2012-11-15,-0.010744427694822443,-0.041575681372686274,-0.04207082193314728,-0.04207082193314774,-0.05131883565199982,-0.008885171471315761,-0.02155995750723448,-0.032795451944131956,-0.03279545194413217,-0.0695104627443002,-0.01027566739866565,-0.021758845231471955,-0.03293757822211686,-0.032937578222116855,-0.07539730067848321,0.0,-0.05845663646195564,-0.08635172939155868,-0.08635172939155887,-0.11487181798331514
2012-11-16,-0.010744427694822445,-0.04157568137268674,-0.042070821933148025,-0.042070821933148234,-0.05131883565199953,-0.009942000513208045,-0.02018337840376981,-0.0327954519441321,-0.03279545194413231,-0.0687767472641213,-0.011335719768855489,-0.020426892269961545,-0.032937578222116445,-0.03293757822211667,-0.07467658334761373,0.0,-0.057903866720503634,-0.08635172939155843,-0.0863517293915587,-0.11487181798331568
2012-11-19,-0.00938812064410911,-0.03994135431103346,-0.04207082193314758,-0.04207082193314719,-0.05131883565199849,-0.00933581672892356,-0.015865301785515654,-0.0327954519441318,-0.0327954519441324,-0.06729842885987168,-0.010596061120752965,-0.016105016055236045,-0.03293757822211715,-0.03293757822211704,-0.07245015246740334,0.0,-0.046843271188827744,-0.08635172939155907,-0.08635172939155863,-0.11487181798331557
2012-11-20,-0.0014070212336838824,-0.030735106172609068,-0.042070821933147734,-0.04207082193314708,-0.05131883565199955,-0.006826080028473704,-0.011347455854006587,-0.03279545194413207,-0.03279545194413218,-0.06729842885987165,-0.008812364627861217,-0.013623516258600457,-0.03392720631869159,-0.03392720631869127,-0.07245015246740294,0.0,-0.02850766214535496,-0.0863517293915585,-0.0863517293915591,-0.11487181798331608
2012-11-21,-0.0004889145897430461,-0.030296569325327635,-0.04207082193314722,-0.042070821933147845,-0.05131883565199931,-0.004484964701470123,-0.01125991761983122,-0.03279545194413185,-0.0327954519441323,-0.06729842885987186,-0.005484964701470141,-0.013623516258600407,-0.03392720631869128,-0.03392720631869137,-0.07245015246740359,0.0,-0.028507662145354835,-0.08635172939155876,-0.0863517293915588,-0.11487181798331568
2012-11-23,-0.0004889145897430388,-0.029175583055843855,-0.042070821933147755,-0.042070821933147345,-0.05131883565199962,-0.004484964701470137,-0.011259917619831174,-0.032795451944132095,-0.03279545194413214,-0.06729842885987165,-0.005484964701470049,-0.013623516258600473,-0.03392720631869149,-0.03392720631869158,-0.07245015246740365,0.0,-0.02629556796105351,-0.08635172939155873,-0.08635172939155858,-0.11487181798331568
2012-11-26,-0.0011303277300110362,-0.029175583055844015,-0.04207082193314727,-0.042070821933147255,-0.05131883565200065,-0.004484964701470119,-0.011259917619830886,-0.03279545194413253,-0.03279545194413145,-0.06729842885987197,-0.005484964701470135,-0.013623516258600265,-0.03392720631869128,-0.03392720631869153,-0.07245015246740336,0.0,-0.02629556796105355,-0.08635172939155829,-0.08635172939155866,-0.11487181798331568
2012-11-27,-0.0036550558891123774,-0.02917558305584403,-0.042070821933147685,-0.04207082193314785,-0.05131883565199972,-0.001844824667319597,-0.011259917619830832,-0.03279545194413245,-0.03279545194413208,-0.06625533962373839,-0.0018148483552331944,-0.013623516258600598,-0.033927206318691304,-0.033927206318691554,-0.0724167090766052,0.0,-0.026295567961053454,-0.08635172939155857,-0.08635172939155829,-0.11487181798331568
2012-11-28,-0.0036550558891125544,-0.029175583055843966,-0.04207082193314767,-0.042070821933146846,-0.051318835651999926,-0.003892931361583538,-0.011259917619831191,-0.03279545194413197,-0.03279545194413209,-0.06625533962373878,-0.0038811593864146324,-0.01362351625860022,-0.033927206318691325,-0.03392720631869138,-0.07241670907660472,0.0,-0.026295567961053454,-0.08635172939155837,-0.08635172939155848,-0.11487181798331568
2012-11-29,-0.003655055889112597,-0.029175583055843845,-0.04207082193314724,-0.04207082193314806,-0.05131883565199989,-0.00389293136158369,-0.01125991761983119,-0.03279545194413224,-0.03279545194413175,-0.06625533962373868,-0.0038811593864145656,-0.013623516258600546,-0.03392720631869141,-0.03392720631869218,-0.07241670907660548,0.0,-0.02629556796105337,-0.08635172939155837,-0.08635172939155845,-0.11487181798331568
2012-11-30,-0.0025275851586962694,-0.02917558305584388,-0.04207082193314751,-0.042070821933147644,-0.05131883565199943,-0.0040804576355297556,-0.011259917619831064,-0.032795451944132054,-0.03279545194413215,-0.06625533962373856,-0.004126017512297749,-0.013623516258600431,-0.03392720631869164,-0.03392720631869171,-0.07241670907660508,-0.0016689471114692024,-0.02629556796105374,-0.08635172939155837,-0.08635172939155886,-0.11487181798331568
2012-12-03,-0.002983592893276535,-0.02917558305584384,-0.04207082193314764,-0.042070821933147595,-0.05131883565199988,-0.004267485368568579,-0.011259917619831035,-0.032795451944132144,-0.032795451944132366,-0.06625533962373838,-0.004266170480511373,-0.013623516258600529,-0.033927206318691214,-0.03392720631869181,-0.07241670907660515,-0.0036409088259339523,-0.024072996087334677,-0.08635172939155872,-0.08635172939155863,-0.11487181798331568
2012-12-04,-0.0035796194683315953,-0.029175583055843887,-0.042070821933147276,-0.04207082193314735,-0.051318835651999226,-0.006219973510843906,-0.011259917619831054,-0.03279545194413226,-0.032795451944132054,-0.0662553396237386,-0.006239916906349446,-0.013623516258600235,-0.0339272063186917,-0.03392720631869161,-0.07241670907660507,-0.004248364593291268,-0.02407299608733476,-0.08635172939155877,-0.08635172939155797,-0.11487181798331593
2012-12-05,-0.0035796194683314487,-0.02917558305584378,-0.042070821933147096,-0.04207082193314761,-0.05131883565199947,-0.006375412995671288,-0.011259917619831354,-0.03279545194413247,-0.03279545194413228,-0.061430596437177055,-0.006427502358785461,-0.013623516258600227,-0.03392720631869111,-0.033927206318691484,-0.06656439510197858,-0.01532405735580704,-0.033788614316523066,-0.09544734592578857,-0.09544734592578842,-0.1148718179833153
2012-12-06,-0.0034927896549321238,-0.016720319039057675,-0.04207082193314797,-0.042070821933147186,-0.05131883565199889,-0.0033252872237674747,-0.011259917619831179,-0.03279545194413225,-0.032795451944132206,-0.06143059643717727,-0.003345923355837738,-0.013623516258600336,-0.033927206318691255,-0.033927206318691505,-0.06656439510197823,-0.014171099030453271,-0.015816395327129175,-0.09589962225282549,-0.09589962225282485,-0.11487181798331626
2012-12-07,-0.0005978101973111517,-0.010744427694822414,-0.04207082193314725,-0.04207082193314776,-0.05131883565199975,-0.002116961730312599,-0.01125991761983116,-0.032795451944132255,-0.03279545194413198,-0.06143059643717723,-0.00217059199376303,-0.013623516258600464,-0.03392720631869146,-0.03392720631869069,-0.06656439510197787,-0.012219978328142873,-0.015816395327129227,-0.09589962225282547,-0.09589962225282575,-0.11487181798331583
2012-12-10,0.0,-0.010744427694822443,-0.0420708219331477,-0.04207082193314735,-0.05131883565199943,-0.0007420068244144097,-0.011259917619831075,-0.032795451944131866,-0.03279545194413231,-0.054429890266933595,-0.0007329730598679892,-0.013623516258600475,-0.03392720631869155,-0.033927206318691415,-0.06279608331761956,-0.011617385623587707,-0.015816395327129057,-0.0958996222528257,-0.09589962225282499,-0.11487181798331583
2012-12-11,0.0,-0.010744427694822445,-0.042070821933147574,-0.0420708219331478,-0.051318835651999364,-0.0007420068244143374,-0.01125991761983116,-0.032795451944132185,-0.03279545194413232,-0.054429890266933886,-0.0007329730598678965,-0.013623516258600367,-0.03392720631869179,-0.0339272063186907,-0.06279608331761995,-0.0004999999999999359,-0.015816395327129057,-0.09589962225282607,-0.09589962225282499,-0.11487181798331568
2012-12-12,-0.0008173870963659516,-0.00938812064410911,-0.04207082193314697,-0.04207082193314815,-0.05131883565199974,-0.003909691681913082,-0.010654540757948774,-0.032795451944131825,-0.03279545194413202,-0.05442989026693391,-0.004043057217332336,-0.012885569201067626,-0.03392720631869151,-0.03392720631869113,-0.06279608331761967,-0.0026220885015078377,-0.018397011840314306,-0.0982702534575256,-0.09827025345752537,-0.1148718179833157
2012-12-13,-0.00514032869281034,-0.0051403286928102705,-0.042070821933147554,-0.042070821933147644,-0.05131883565199897,-0.008545908955863537,-0.011184872373228136,-0.03279545194413189,-0.03279545194413244,-0.05442989026693369,-0.008649526886724298,-0.01133712184663854,-0.03572694220868853,-0.03572694220868847,-0.06279608331761982,-0.010500626120157341,-0.026150939393387692,-0.10539324229464177,-0.10539324229464178,-0.11487181798331607
2012-12-14,-0.006642064290752463,-0.006642064290752356,-0.042070821933147734,-0.04207082193314759,-0.05131883565199921,-0.00854590895586343,-0.01118487237322822,-0.03279545194413202,-0.032795451944131755,-0.05442989026693364,-0.008649526886724199,-0.011337121846638619,-0.03572694220868841,-0.03572694220868882,-0.0627960833176195,-0.010995375807097196,-0.026637863923690924,-0.10584054567349442,-0.10584054567349493,-0.11487181798331593
2012-12-17,-0.006642064290752281,-0.006642064290752419,-0.042070821933147415,-0.042070821933147845,-0.051318835651999226,-0.008052318950019028,-0.011184872373227656,-0.032795451944131956,-0.03279545194413201,-0.05442989026693367,-0.008084909849353462,-0.011337121846638598,-0.03572694220868859,-0.03572694220868867,-0.06279608331761982,-0.010995375807097196,-0.026637863923690924,-0.1058405456734944,-0.10584054567349443,-0.11487181798331565
2012-12-18,-0.005829442105142152,-0.006642064290752355,-0.042070821933147505,-0.042070821933147755,-0.05131883565199948,-0.008409022130179458,-0.014914845940805147,-0.03637231610142396,-0.03637231610142375,-0.054429890266933324,-0.008780180994477903,-0.015464115520410897,-0.03975212500580817,-0.039752125005808756,-0.06279608331761968,-0.008395300526566807,-0.026637863923690924,-0.10584054567349438,-0.10584054567349443,-0.11487181798331565
2012-12-19,-0.003771816498428328,-0.006642064290752329,-0.04207082193314718,-0.04207082193314763,-0.05131883565199961,-0.009689886548652946,-0.020077887034120955,-0.041422894023671386,-0.041422894023670935,-0.05442989026693342,-0.011150506668491015,-0.021611057823974808,-0.04574742530695441,-0.045747425306953936,-0.06279608331761957,-0.004357782993876428,-0.026637863923690924,-0.10584054567349463,-0.10584054567349417,-0.11487181798331565
2012-12-20,-0.0037718164984283744,-0.0066420642907524296,-0.04207082193314745,-0.042070821933147304,-0.051318835651999024,-0.012866253012092719,-0.023220934544319245,-0.04449747857116487,-0.04449747857116472,-0.05442989026693361,-0.014304874154717285,-0.024732056812087226,-0.04879143080582769,-0.048791430805828165,-0.06279608331761953,-0.004357782993876461,-0.026637863923690924,-0.10520606213215919,-0.10584054567349441,-0.11487181798331565
2012-12-21,-0.005381960408083345,-0.0066420642907523905,-0.04207082193314728,-0.0420708219331481,-0.05131883565199911,-0.022021428363901804,-0.032572231206745676,-0.053645082011467025,-0.05364508201146697,-0.05442989026693393,-0.024765695197346536,-0.035517441885252125,-0.05931074580568174,-0.059310745805681825,-0.06279608331762017,-0.01482893372165064,-0.02692224268737745,-0.1054674863075755,-0.10610178447736328,-0.11487181798331565
2012-12-24,-0.0071848180153846145,-0.0071848180153845,-0.042070821933146915,-0.04207082193314764,-0.05131883565199901,-0.020812597120032417,-0.035417026381164084,-0.056427910860115095,-0.056427910860115116,-0.05642791086011524,-0.024718433470365186,-0.039800300280106234,-0.06348794821891159,-0.06348794821891093,-0.06348794821891121,-0.016793490651159367,-0.028862684014284243,-0.10200242386168606,-0.1078843316853463,-0.11487181798331578
2012-12-26,-0.008863636052416014,-0.009158582571579147,-0.04207082193314765,-0.04207082193314726,-0.051318835651998636,-0.015955494107131197,-0.0347252754100199,-0.05671746538930746,-0.056717465389307324,-0.056717465389307324,-0.01889590224997069,-0.0391018595913386,-0.06377888868013656,-0.0637788886801366,-0.063778888680136,-0.012983891895252665,-0.029348252672277055,-0.09740446118874821,-0.10833038951950408,-0.11487181798331561
2012-12-27,-0.009446414984840584,-0.009741188078202753,-0.04207082193314727,-0.042070821933147776,-0.05131883565199927,-0.012789068101954133,-0.03472527541001933,-0.05671746538930715,-0.05671746538930797,-0.0567174653893075,-0.015756226720082814,-0.039101859591338585,-0.06377888868013662,-0.06377888868013681,-0.06377888868013618,-0.01298389189525273,-0.029348252672277055,-0.09740446118874864,-0.1083303895195036,-0.11487181798331561
2012-12-28,-0.010230117880172987,-0.015557020198855583,-0.04207082193314712,-0.042070821933147734,-0.05131883565199977,-0.0055393725491386485,-0.03694569303409268,-0.05888729446591507,-0.05888729446591522,-0.05888729446591448,-0.00805382435199165,-0.04229178386221349,-0.0668868918287685,-0.06688689182876824,-0.06688689182876857,-0.002493130653401783,-0.029348252672277055,-0.09740446118874871,-0.10833038951950413,-0.11487181798331589
2012-12-31,-0.008432790246755495,-0.015557020198855215,-0.04207082193314724,-0.042070821933147276,-0.051318835651999226,-0.0037857652151800894,-0.03581872545315329,-0.059331329472325514,-0.05933132947232501,-0.0593313294723255,-0.005780114046704674,-0.04209557487564933,-0.06825945602696828,-0.06825945602696797,-0.06825945602696773,-0.0004999999999999874,-0.02772557808426544,-0.09740446118874876,-0.10833038951950394,-0.11487181798331575
2013-01-02,-0.006457579906058422,-0.01555702019885518,-0.042070821933147366,-0.04207082193314714,-0.051318835651999364,-0.003785765215180197,-0.03581872545315337,-0.05933132947232545,-0.059331329472325126,-0.059331329472325535,-0.005780114046704748,-0.0420955748756496,-0.06825945602696798,-0.06825945602696736,-0.06825945602696809,0.0,-0.025801283968865798,-0.09740446118874845,-0.10833038951950393,-0.1148718179833162
2013-01-03,-0.005873042532553522,-0.015557020198855265,-0.04207082193314746,-0.04207082193314758,-0.051318835651999725,-0.0071214447637155546,-0.035818725453153503,-0.059331329472325486,-0.059331329472326035,-0.05933132947232575,-0.007184417182074101,-0.04209557487564921,-0.06825945602696831,-0.06825945602696816,-0.06825945602696779,-0.005208426556290185,-0.025206976505475525,-0.09740446118874861,-0.10833038951950405,-0.11487181798331626
2013-01-04,-0.0023650520494510677,-0.015557020198854816,-0.042070821933147824,-0.04207082193314759,-0.05131883565199917,-0.007218453112530021,-0.035818725453153455,-0.0593313294723256,-0.05933132947232592,-0.05933132947232446,-0.007354782404877693,-0.0420955748756492,-0.06825945602696801,-0.06825945602696802,-0.06825945602696763,-0.008482137464234598,-0.017285093905833764,-0.09740446118874868,-0.1083303895195043,-0.1148718179833163
