,ERC_US_Stock_XR,ERC_US_Bond_10Y_XR,ERC_US_Credit_XR,ERC_Commodities_XR,Naive_US_Stock_XR,Naive_US_Bond_10Y_XR,Naive_US_Credit_XR,Naive_Commodities_XR
2020-04-30,0.11837478028654194,0.5624358526794588,0.2133787254219631,0.10581064161203624,0.14606251873001727,0.377935820731708,0.3759438611941103,0.1000577993441644
2020-05-31,0.11894476919783935,0.567587821114407,0.21582300820235395,0.09764440148539975,0.1463446600609706,0.3820632378057497,0.3781110856699745,0.09348101646330512
2020-06-30,0.11963457156065607,0.5693136319948403,0.21561162252073707,0.09544017392376664,0.14663482875100264,0.3850991637365935,0.37523344825203864,0.09303255926036527
2020-07-31,0.11963457156065607,0.5693136319948403,0.21561162252073707,0.09544017392376664,0.1466324857043823,0.38944032105607745,0.36957249276485515,0.09435470047468514
2020-08-31,0.11963457156065607,0.5693136319948403,0.21561162252073707,0.09544017392376664,0.14513907570571694,0.38977904656701956,0.3702850970320259,0.09479678069523771
2020-09-30,0.11856908727019405,0.5724470460433411,0.215623654598991,0.09336021208747405,0.14246858562659753,0.3950826417506384,0.3681230504077309,0.09432572221503326
2020-10-31,0.11904968789422128,0.5702398673828041,0.21382365030095749,0.09688679442201714,0.142714623558299,0.3914695478097482,0.3704996882990108,0.09531614033294203
2020-11-30,0.11356928584749566,0.5764797714323204,0.21640699680450312,0.09354394591568081,0.1380169079829592,0.3983428295864943,0.3703033994085161,0.09333686302203043
2020-12-31,0.11356928584749566,0.5764797714323204,0.21640699680450312,0.09354394591568081,0.13792617539752663,0.39734140976683635,0.37150484592839805,0.093227568907239
2021-01-31,0.1107520609597214,0.5792457851841838,0.2172494431090764,0.09275271074701846,0.1377125691287904,0.4030764785134645,0.3671810560659609,0.09202989629178428
2021-02-28,0.11112103699289305,0.5767354654391051,0.21513940843612914,0.09700408913187274,0.14142135703150518,0.395858040070624,0.3712924580856714,0.09142814481219948
2021-03-31,0.11782683971408835,0.5719697974664731,0.21211384837402142,0.09808951444541697,0.14398196770357488,0.39027535872511343,0.3728996822656584,0.09284299130565322
2021-04-30,0.11759036912499722,0.5743469697437013,0.2137719150375879,0.09429074609371366,0.142152105692187,0.393695793545321,0.37268964574389163,0.09146245501860041
2021-05-31,0.11759036912499722,0.5743469697437013,0.2137719150375879,0.09429074609371366,0.14210408815512215,0.3940299536101917,0.37252874086509175,0.09133721736959438
2021-06-30,0.11759036912499722,0.5743469697437013,0.2137719150375879,0.09429074609371366,0.14227573611898361,0.3934556329939155,0.37314794527207223,0.09112068561502859
2021-07-31,0.11759036912499722,0.5743469697437013,0.2137719150375879,0.09429074609371366,0.14273066408480983,0.3926436576782363,0.37314512965781815,0.09148054857913562
2021-08-31,0.11880844969128951,0.5728473681321044,0.21333649060468912,0.09500769157191709,0.14298819865082874,0.39238380612741713,0.37309163101000065,0.09153636421175333
2021-09-30,0.11824901518723906,0.5715282762629994,0.21306380381840154,0.0971589047313601,0.1414864663918827,0.39300491956686906,0.3737551687968166,0.09175344524443169
2021-10-31,0.11843767760720239,0.5721672901085935,0.21352645161399378,0.09586858067021038,0.14296999549030748,0.39067054141749225,0.3753599657779761,0.09099949731422408
2021-11-30,0.11843767760720239,0.5721672901085935,0.21352645161399378,0.09586858067021038,0.14245173344813805,0.3904082564878153,0.3759403651019336,0.09119964496211307
2021-12-31,0.1193316262649586,0.5706960929909172,0.21284515889793124,0.09712712184619297,0.1489875880830959,0.39081279493997295,0.3699267590699637,0.09027285790696753
2022-01-31,0.11923615477252054,0.5651811929797917,0.20949387279352316,0.10608877945416459,0.15183381361130063,0.39059038075458835,0.3658803773980228,0.09169542823608817
2022-02-28,0.11841137237397713,0.565037137785066,0.20921850312357504,0.10733298671738177,0.15158804156724745,0.39547548880686095,0.3613987822225183,0.09153768740337308
2022-03-31,0.11862520895028332,0.5620745108736146,0.20734026826339388,0.11196001191270817,0.1550045732064951,0.3872249092900375,0.365195899394678,0.09257461810878938
2022-04-30,0.11624663730063997,0.5389717676738586,0.2184463572351884,0.12633523779031314,0.15699674948103076,0.3838391565303788,0.36084414729226794,0.09831994669632264
2022-05-31,0.11624663730063997,0.5389717676738586,0.2184463572351884,0.12633523779031314,0.15853812503149353,0.38872384175724806,0.3546997463553675,0.09803828685589094
2022-06-30,0.11636344876222336,0.5407573696296344,0.21988842979747578,0.12299075181066647,0.15491301510680916,0.3923991626343262,0.35560974860520445,0.09707807365366021
2022-07-31,0.11341995311929913,0.531885994036787,0.22666830346753886,0.128025749376375,0.1534868377957963,0.39114049130694806,0.35621146461991576,0.09916120627733975
2022-08-31,0.1122725248917941,0.525688307787039,0.23692294492440782,0.1251162223967589,0.15029936035491437,0.39778803337631796,0.3532200100326603,0.09869259623610734
2022-09-30,0.11977326328477741,0.49628766827644866,0.2550555689917806,0.12888349944699337,0.15265049290790733,0.3921878454300882,0.3519609904302992,0.10320067123170519
2022-10-31,0.11956030363924354,0.4967601074094082,0.25538539063565535,0.12829419831569297,0.15082780140602958,0.39171996601715725,0.3540230962659575,0.10342913631085576
2022-11-30,0.12222390753988129,0.4911064309047264,0.2516785153770915,0.13499114617830085,0.15514167499799147,0.3899123742780559,0.348246304809397,0.10669964591455558
2022-12-31,0.12069454720805109,0.4863330087362813,0.25717212039885806,0.13580032365680944,0.15298238322574256,0.39011419003935455,0.34942256438987734,0.10748086234502549
2023-01-31,0.12047958063118497,0.4852389419437168,0.25642957594842214,0.13785190147667617,0.15111043329991325,0.39557674329270437,0.34304970755213615,0.11026311585524624
2023-02-28,0.12499458753678758,0.4760721680237582,0.26021571272459626,0.138717531714858,0.15391897949473032,0.3999766147850577,0.3353806215700235,0.11072378415018848
2023-03-31,0.13657886957551327,0.3723292207635585,0.30665814376616635,0.18443376589476196,0.15331666603706565,0.3743475924793419,0.340754888431276,0.13158085305231645
2023-04-30,0.14006268086455892,0.36899346278400863,0.31460005236372607,0.1763438039877063,0.15689384807002302,0.3599397192132987,0.35076585358844337,0.1324005791282349
2023-05-31,0.14035419315163633,0.3631262110645054,0.311923396513536,0.1845961992703223,0.15663339209958976,0.3560307752198275,0.3496137357890089,0.1377220968915738
2023-06-30,0.13733430031417085,0.3634822091050445,0.31405129146233224,0.18513219911845263,0.15410132995743475,0.3545867975120748,0.35368994063432097,0.1376219318961696
2023-07-31,0.13636439124937966,0.365200367824377,0.3201489097293724,0.17828633119687115,0.1534602838970078,0.3527703397789325,0.3615147859344918,0.13225459038956783
2023-08-31,0.138409993233508,0.36306515366552283,0.3197855410084592,0.17873931209250998,0.155456773736699,0.35212586296280585,0.3604337313256,0.13198363197489507
2023-09-30,0.13946768875946927,0.3561773367605078,0.31850070200614145,0.18585427247388156,0.1564184869469218,0.348429604746279,0.3596657794845823,0.13548612882221703
2023-10-31,0.14033470596920272,0.35611964628517173,0.31870877528396907,0.1848368724616566,0.15722837535807627,0.3487587593963595,0.35859608010896854,0.13541678513659575
2023-11-30,0.14448209008780855,0.33550895534649106,0.31126652642508446,0.208742428140616,0.1661439508051715,0.3411553871398846,0.3489284921422236,0.14377216991272035
2023-12-31,0.14665185790085958,0.3284064369557396,0.30650713906750837,0.21843456607589234,0.171091721417917,0.3348907286416528,0.34636633290823426,0.147651217032196
2024-01-31,0.14665185790085958,0.3284064369557396,0.30650713906750837,0.21843456607589234,0.17109714654475566,0.3348325078278514,0.34631662630139426,0.14775371932599868
2024-02-29,0.14844556987021476,0.32479486041087163,0.3045822588321307,0.22217731088678294,0.16874509189755535,0.3345216011811901,0.34436256784521024,0.15237073907604434
2024-03-31,0.14620337727407345,0.32580838942721296,0.30548706295952655,0.2225011703391871,0.1690758105468326,0.3356897238957171,0.3431728113901843,0.15206165416726597
2024-04-30,0.1454940455309441,0.3211942661447149,0.3025287044619963,0.23078298386234472,0.1695004351059965,0.3315009216127052,0.3426120724497873,0.15638657083151092
2024-05-31,0.14410588682801373,0.32068722169788566,0.30223882304136795,0.23296806843273257,0.1689189399391586,0.3318840003164398,0.34268065985362134,0.15651639989078026
2024-06-30,0.14215356210578514,0.32043970116103215,0.30253582017511005,0.23487091655807277,0.16787567782659155,0.3311027925993342,0.3443416551109396,0.1566798744631347
2024-07-31,0.14065060821834155,0.32125426956620634,0.3031333513173263,0.23496177089812592,0.16877191510316678,0.3323021879392525,0.34327697259267315,0.15564892436490768
2024-08-31,0.1403094308104073,0.32079586369129853,0.30272226175002115,0.23617244374827304,0.16986729884139928,0.330796938159479,0.3429395142826192,0.15639624871650243
2024-09-30,0.14057684599561812,0.32025869760879144,0.3021264229047331,0.2370380334908573,0.17202595985919464,0.3297577643738411,0.340164513728053,0.15805176203891133
2024-10-31,0.14535380901603107,0.3141757060994639,0.29776771502830207,0.24270276985620304,0.17644224968030436,0.3244599304125962,0.338197583390724,0.16090023651637547
2024-11-30,0.1434099196009659,0.30679581033626846,0.29411907342752525,0.2556751966352404,0.17263999425264587,0.32252471014420897,0.33424812901410583,0.17058716658903922
2024-12-31,0.1433373764954364,0.3007231286803164,0.2909716877801301,0.26496780704411704,0.17320845956391187,0.3190874071945898,0.33262439121994253,0.17507974202155568
2025-01-31,0.14097682727687047,0.2993382998382323,0.2900242104919733,0.26966066239292386,0.17233351903344626,0.3131182095983636,0.3300215787133434,0.18452669265484675
2025-02-28,0.13851299599257189,0.2963247329568023,0.2868573359066235,0.27830493514400234,0.1726385340498269,0.30523702876577125,0.32866352376556657,0.1934609134188353
2025-03-31,0.14009007850682892,0.2908298429531187,0.28131025304064605,0.2877698254994062,0.1653766611320277,0.3061872220653795,0.32549469921815716,0.20294141758443562
2025-04-30,0.14613603461139593,0.302468042648352,0.29092078350153433,0.26047513923871773,0.16871395105710185,0.30789495085654606,0.33364364425822074,0.18974745382813135
2025-05-31,0.14211842889408266,0.3023921392574422,0.29045660451071587,0.2650328273377593,0.16580434165667102,0.3065957374447334,0.3335477937765425,0.1940521271220531
2025-06-30,0.14732472110499878,0.29327852765634643,0.28599837128678346,0.27339837995187133,0.17159013691473865,0.30026096591783696,0.3316396094692779,0.19650928769814657
2025-07-31,0.15243448010318866,0.29502947701557425,0.2883052263433142,0.2642308165379229,0.17614250533512257,0.3007451776573536,0.3323194162272111,0.19079290078031275
2025-08-31,0.15243448010318866,0.29502947701557425,0.2883052263433142,0.2642308165379229,0.17656409275820922,0.30256680602844094,0.332645691760953,0.1882234094523968
2025-09-30,0.1490029506575855,0.29182381952417635,0.28586422263537115,0.2733090071828671,0.17944009776428674,0.299055611845326,0.3373413579652071,0.18416293242518014
2025-10-31,0.1547561066904374,0.2839935753470315,0.27927692454156966,0.2819733934209615,0.18268036652937092,0.29605403190802326,0.3332773424239119,0.18798825913869383
2025-11-30,0.1565529338546162,0.2885185646083441,0.2837639416949473,0.27116455984209253,0.1785769397738712,0.2947138995914667,0.3447597861776477,0.1819493744570144
