,Risk_Free,Naive_XR,ERC_XR,Bench_6040_XR
2014-02-28,4.165712110459907e-05,0.026548471683077068,0.026858086152054757,0.029148563117187318
2014-03-31,4.165712110459907e-05,0.0012611349137717192,0.000841052352416847,0.0038754454004116612
2014-04-30,2.4996563158685703e-05,0.013501348515477461,0.013116874156597373,0.007799421012880694
2014-05-31,2.4996563158685703e-05,0.022609214336498068,0.024389205412304993,0.022003487321839092
2014-06-30,3.3327223783574667e-05,0.008691680813688285,0.008788309503734593,0.011825301804106526
2014-07-31,2.4996563158685703e-05,-0.014152521945265327,-0.014633355436235645,-0.008873141136635105
2014-08-31,2.4996563158685703e-05,0.025099907234100473,0.02853034304969757,0.033225892838170214
2014-09-30,1.6665139084048874e-05,-0.02709035663732542,-0.028320409000987045,-0.013294869221708947
2014-10-31,1.6665139084048874e-05,0.008085512910661707,0.007856531510759537,0.021754154154726812
2014-11-30,1.6665139084048874e-05,-0.001086554897689326,-0.0022078685443877736,0.02322292825009267
2014-12-31,2.4996563158685703e-05,-0.020846540860904594,-0.02468517537860266,-0.0002604807970866456
2015-01-31,2.4996563158685703e-05,0.01571769646326549,0.014103054313163837,0.0007156386624825144
2015-02-28,1.6665139084048874e-05,0.008652716098542424,0.009414214034141834,0.02373941195760091
2015-03-31,2.4996563158685703e-05,-0.008853636798053325,-0.010369596172855773,-0.006464490310477565
2015-04-30,1.6665139084048874e-05,0.01167850575871638,0.014269183055371242,0.002710473787675151
2015-05-31,1.6665139084048874e-05,-0.00404381544914306,-0.0037943314229253685,0.006142816057514251
2015-06-30,1.6665139084048874e-05,-0.02137553902324385,-0.020277672603551823,-0.01875423569947257
2015-07-31,2.4996563158685703e-05,-0.004240741037319361,-0.008145553548640697,0.01891363907511035
2015-08-31,5.831462642125196e-05,-0.020472433942501585,-0.019535924400405812,-0.035617502658153576
2015-09-30,1.6665139084048874e-05,-0.0062140651023458015,-0.009066929750291032,-0.008462536856799088
2015-10-31,1.6665139084048874e-05,0.024722219456514448,0.02295475531486424,0.04800135890644683
2015-11-30,9.994504212973432e-05,-0.01637079567700045,-0.020577815393093352,0.0008444949124657657
2015-12-31,0.0001914649144576,-0.025739496495564024,-0.028711653037524484,-0.010865635318021481
2016-01-31,0.0002164089003005,-0.003677450575429723,-0.004340696604254313,-0.017106913095582117
2016-02-29,0.0002579670100431,0.010538325863610056,0.010058706072744927,0.007058698981265
2016-03-31,0.0002413460452737,0.043868903785405276,0.04083860283072405,0.039831319004914045
2016-04-30,0.0001914649144576,0.024081312206925727,0.025214599600226217,0.0011504434275632599
2016-05-31,0.0002247220418609,0.007179004116877864,0.008338082004257655,0.01097672069476918
2016-06-30,0.0002247220418609,0.03306996034143723,0.033070811205072354,0.015011845525948699
2016-07-31,0.0002496569074161,0.008804768932269273,0.0035054207364950823,0.023644513066213978
2016-08-31,0.0002496569074161,-0.00043430542076845264,-0.001687092123250185,-0.00318017787610274
